product_family,month,total_downloads,ios_downloads,google_play_downloads,revenue_usd,paid_downloads_proxy,organic_downloads,organic_share,top_5_countries,ad_creative_count,rating,review_count,major_version,liveops_event,ip_collab,organic_paid_ratio,rpd_usd,download_peak_ratio,revenue_peak_ratio,revenue_persistence,3m_revenue_carryover,download_scope,revenue_scope,data_status,source_url,notes
Cat Snack Bar,2025-10,137964,n.a.,n.a.,25989,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.1883752283204314,1,1,1,n.a.,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/4xlipuzd288gfl4/googleplay-downloads | https://app.diandian.com/app/4xlipuzd288gfl4/googleplay-income,n.a.
Cat Snack Bar,2025-11,110770,n.a.,n.a.,19610,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.17703349282296652,0.8028906091444145,0.7545500019238909,0.9397917889810209,0.8840919876357947,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/4xlipuzd288gfl4/googleplay-downloads | https://app.diandian.com/app/4xlipuzd288gfl4/googleplay-income,n.a.
Cat Snack Bar,2025-12,103334,n.a.,n.a.,14103,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.13647976464667969,0.7489924907947001,0.5426526607410828,0.7245101485133909,0.7657342208883245,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/4xlipuzd288gfl4/googleplay-downloads | https://app.diandian.com/app/4xlipuzd288gfl4/googleplay-income,n.a.
Cat Snack Bar,2026-01,114180,n.a.,n.a.,9204,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.08060956384655807,0.827607201878751,0.3541498326214937,0.42792019187065816,0.5504508317621558,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/4xlipuzd288gfl4/googleplay-downloads | https://app.diandian.com/app/4xlipuzd288gfl4/googleplay-income,n.a.
Cat Snack Bar,2026-02,93003,n.a.,n.a.,7859,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.08450265045213595,0.6741106375576237,0.30239716803262917,0.44858685085915134,0.39973322046506854,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/4xlipuzd288gfl4/googleplay-downloads | https://app.diandian.com/app/4xlipuzd288gfl4/googleplay-income,n.a.
Cat Snack Bar,2026-03,101862,n.a.,n.a.,14122,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.13863855019536236,0.7383230407932504,0.5433837392743084,0.7359701773501471,0.3999769133094771,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/4xlipuzd288gfl4/googleplay-downloads | https://app.diandian.com/app/4xlipuzd288gfl4/googleplay-income,n.a.
Cat Snack Bar,2026-04,100415,n.a.,n.a.,16901,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.16831150724493352,0.7278347974834015,0.6503135942129362,0.8934906608772945,0.49869816717329124,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/4xlipuzd288gfl4/googleplay-downloads | https://app.diandian.com/app/4xlipuzd288gfl4/googleplay-income,n.a.
Cat Snack Bar,2026-05,96414,n.a.,n.a.,16786,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.1741033459870973,0.6988344785596242,0.6458886451960445,0.9242369473917387,0.6131953262277631,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/4xlipuzd288gfl4/googleplay-downloads | https://app.diandian.com/app/4xlipuzd288gfl4/googleplay-income,n.a.
Cat Snack Bar,2026-06,95545,n.a.,n.a.,14890,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.15584279658799519,0.6925357339595837,0.5729347031436377,0.8272998417971514,0.6230456475175395,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/4xlipuzd288gfl4/googleplay-downloads | https://app.diandian.com/app/4xlipuzd288gfl4/googleplay-income,n.a.
Cat Snack Bar,2026-07,89907,n.a.,n.a.,21604,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.2402927469496257,0.6516700008697921,0.8312747700950402,1.2756069314001373,0.6833660394782408,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/4xlipuzd288gfl4/googleplay-downloads | https://app.diandian.com/app/4xlipuzd288gfl4/googleplay-income,n.a.
Cat Snack Bar,2026-08,68103,n.a.,n.a.,12754,n.a.,n.a.,n.a.,n.a.,n.a.,4.5,580000,1.0.218,n.a.,n.a.,n.a.,0.1872751567478672,0.4936287727233191,0.4907460848820655,0.9941602110724826,0.6316518527069145,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/4xlipuzd288gfl4/googleplay-downloads | https://app.diandian.com/app/4xlipuzd288gfl4/googleplay-income,n.a.
QQ经典农场,2025-09,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,Diandian product collection,Diandian product collection,not_applicable;not_applicable;same_scope,n.a.,"QQ/WeChat mini-game; no native App Store or Google Play entity. Native download and revenue fields are N/A, not zero."
QQ经典农场,2025-10,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,Diandian product collection,Diandian product collection,not_applicable;not_applicable;same_scope,n.a.,"QQ/WeChat mini-game; no native App Store or Google Play entity. Native download and revenue fields are N/A, not zero."
QQ经典农场,2025-11,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,Diandian product collection,Diandian product collection,not_applicable;not_applicable;same_scope,n.a.,"QQ/WeChat mini-game; no native App Store or Google Play entity. Native download and revenue fields are N/A, not zero."
QQ经典农场,2025-12,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,Diandian product collection,Diandian product collection,not_applicable;not_applicable;same_scope,n.a.,"QQ/WeChat mini-game; no native App Store or Google Play entity. Native download and revenue fields are N/A, not zero."
QQ经典农场,2026-01,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,Diandian product collection,Diandian product collection,not_applicable;not_applicable;same_scope,n.a.,"QQ/WeChat mini-game; no native App Store or Google Play entity. Native download and revenue fields are N/A, not zero."
QQ经典农场,2026-02,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,Diandian product collection,Diandian product collection,not_applicable;not_applicable;same_scope,n.a.,"QQ/WeChat mini-game; no native App Store or Google Play entity. Native download and revenue fields are N/A, not zero."
QQ经典农场,2026-03,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,Diandian product collection,Diandian product collection,not_applicable;not_applicable;same_scope,n.a.,"QQ/WeChat mini-game; no native App Store or Google Play entity. Native download and revenue fields are N/A, not zero."
QQ经典农场,2026-04,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,Diandian product collection,Diandian product collection,not_applicable;not_applicable;same_scope,n.a.,"QQ/WeChat mini-game; no native App Store or Google Play entity. Native download and revenue fields are N/A, not zero."
QQ经典农场,2026-05,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,Diandian product collection,Diandian product collection,not_applicable;not_applicable;same_scope,n.a.,"QQ/WeChat mini-game; no native App Store or Google Play entity. Native download and revenue fields are N/A, not zero."
QQ经典农场,2026-06,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,Diandian product collection,Diandian product collection,not_applicable;not_applicable;same_scope,n.a.,"QQ/WeChat mini-game; no native App Store or Google Play entity. Native download and revenue fields are N/A, not zero."
QQ经典农场,2026-07,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,Diandian product collection,Diandian product collection,not_applicable;not_applicable;same_scope,n.a.,"QQ/WeChat mini-game; no native App Store or Google Play entity. Native download and revenue fields are N/A, not zero."
QQ经典农场,2026-08,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,Diandian product collection,Diandian product collection,not_applicable;not_applicable;same_scope,n.a.,"QQ/WeChat mini-game; no native App Store or Google Play entity. Native download and revenue fields are N/A, not zero."
向往的生活,2025-09,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/8dujuqrze29z9hq/ios-downloads | https://app.diandian.com/app/8dujuqrze29z9hq/ios-income,n.a.
向往的生活,2025-10,30780,n.a.,n.a.,13040,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.4236517218973359,0.2158939468331346,0.025659340767458287,0.11885159886993268,n.a.,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/8dujuqrze29z9hq/ios-downloads | https://app.diandian.com/app/8dujuqrze29z9hq/ios-income,n.a.
向往的生活,2025-11,89536,n.a.,n.a.,83943,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.9375335060757684,0.6280143087606088,0.16517807070879995,0.2630164128501788,n.a.,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/8dujuqrze29z9hq/ios-downloads | https://app.diandian.com/app/8dujuqrze29z9hq/ios-income,n.a.
向往的生活,2025-12,111551,n.a.,n.a.,314283,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,2.817392941345214,0.782429683664165,0.6184274995720164,0.7903937088325732,0.26975497034942486,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/8dujuqrze29z9hq/ios-downloads | https://app.diandian.com/app/8dujuqrze29z9hq/ios-income,n.a.
向往的生活,2026-01,72332,n.a.,n.a.,360518,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,4.984211690538074,0.5073437609595286,0.7094059980676785,1.3982748042983593,0.4976705227828316,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/8dujuqrze29z9hq/ios-downloads | https://app.diandian.com/app/8dujuqrze29z9hq/ios-income,n.a.
向往的生活,2026-02,37156,n.a.,n.a.,98508,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,2.651200344493487,0.26061583783404646,0.1938382162822685,0.743769902448138,0.5072239046406545,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/8dujuqrze29z9hq/ios-downloads | https://app.diandian.com/app/8dujuqrze29z9hq/ios-income,n.a.
向往的生活,2026-03,31208,n.a.,n.a.,214995,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,6.8890989489874395,0.21889598092165252,0.42305444542175574,1.9326734261657177,0.4420995532572342,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/8dujuqrze29z9hq/ios-downloads | https://app.diandian.com/app/8dujuqrze29z9hq/ios-income,n.a.
向往的生活,2026-04,23923,n.a.,n.a.,102078,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,4.266939765079631,0.16779827453180893,0.2008630511396171,1.1970507545447984,0.2725852376145471,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/8dujuqrze29z9hq/ios-downloads | https://app.diandian.com/app/8dujuqrze29z9hq/ios-income,n.a.
向往的生活,2026-05,38226,n.a.,n.a.,88316,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,2.310364673259038,0.26812092305534124,0.1737830014738379,0.6481515858349047,0.2659001660117369,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/8dujuqrze29z9hq/ios-downloads | https://app.diandian.com/app/8dujuqrze29z9hq/ios-income,n.a.
向往的生活,2026-06,142570,n.a.,n.a.,283842,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,1.990895700357719,1,0.5585275001623387,0.5585275001623387,0.3110578509252645,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/8dujuqrze29z9hq/ios-downloads | https://app.diandian.com/app/8dujuqrze29z9hq/ios-income,n.a.
向往的生活,2026-07,57098,n.a.,n.a.,484116,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,8.478685768328138,0.4004909868836361,0.9526148324370274,2.3786174062234577,0.5616417780244013,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/8dujuqrze29z9hq/ios-downloads | https://app.diandian.com/app/8dujuqrze29z9hq/ios-income,n.a.
向往的生活,2026-08,30829,n.a.,n.a.,508197,n.a.,n.a.,n.a.,n.a.,n.a.,3.4,883,1.1.7,n.a.,n.a.,n.a.,16.484381588763828,0.2162376376516799,1,4.624541827500081,0.8370474441997887,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/8dujuqrze29z9hq/ios-downloads | https://app.diandian.com/app/8dujuqrze29z9hq/ios-income,n.a.
时尚百货城,2025-09,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/7du9uvjpz6909fq/ios-downloads | https://app.diandian.com/app/7du9uvjpz6909fq/ios-income,n.a.
时尚百货城,2025-10,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/7du9uvjpz6909fq/ios-downloads | https://app.diandian.com/app/7du9uvjpz6909fq/ios-income,n.a.
时尚百货城,2025-11,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/7du9uvjpz6909fq/ios-downloads | https://app.diandian.com/app/7du9uvjpz6909fq/ios-income,n.a.
时尚百货城,2025-12,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/7du9uvjpz6909fq/ios-downloads | https://app.diandian.com/app/7du9uvjpz6909fq/ios-income,n.a.
时尚百货城,2026-01,398501,n.a.,n.a.,128365,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.32211964336350474,0.16287790849758688,0.02072698237645393,0.1272547183816583,n.a.,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/7du9uvjpz6909fq/ios-downloads | https://app.diandian.com/app/7du9uvjpz6909fq/ios-income,n.a.
时尚百货城,2026-02,2446624,n.a.,n.a.,3082701,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,1.2599815092143296,1,0.49776098857848244,0.49776098857848244,n.a.,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/7du9uvjpz6909fq/ios-downloads | https://app.diandian.com/app/7du9uvjpz6909fq/ios-income,n.a.
时尚百货城,2026-03,870377,n.a.,n.a.,5568747,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,6.398086116705749,0.3557461220032175,0.8991806249984863,2.527590799683696,0.4725561986511409,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/7du9uvjpz6909fq/ios-downloads | https://app.diandian.com/app/7du9uvjpz6909fq/ios-income,n.a.
时尚百货城,2026-04,594259,n.a.,n.a.,5548185,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,9.336307906148665,0.24288938553696848,0.8958604971472445,3.688347661495038,0.7642673702414043,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/7du9uvjpz6909fq/ios-downloads | https://app.diandian.com/app/7du9uvjpz6909fq/ios-income,n.a.
时尚百货城,2026-05,322895,n.a.,n.a.,5472588,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,16.948506480434816,0.13197573472670912,0.883653916796582,6.695578688206757,0.8928983463141043,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/7du9uvjpz6909fq/ios-downloads | https://app.diandian.com/app/7du9uvjpz6909fq/ios-income,n.a.
时尚百货城,2026-06,266631,n.a.,n.a.,5216021,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,19.56269526049109,0.10897914841021751,0.8422262715086947,7.728324948350674,0.8739135618175071,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/7du9uvjpz6909fq/ios-downloads | https://app.diandian.com/app/7du9uvjpz6909fq/ios-income,n.a.
时尚百货城,2026-07,369171,n.a.,n.a.,5414014,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,14.665328533389676,0.15088996102384347,0.8741960251149055,5.793599648267958,0.8666920711400607,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/7du9uvjpz6909fq/ios-downloads | https://app.diandian.com/app/7du9uvjpz6909fq/ios-income,n.a.
时尚百货城,2026-08,299050,n.a.,n.a.,6193135,n.a.,n.a.,n.a.,n.a.,n.a.,3.81,244,1.3.4,n.a.,n.a.,n.a.,20.7093629827788,0.12222965196123312,1,8.181320849356295,0.9054740988745333,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/7du9uvjpz6909fq/ios-downloads | https://app.diandian.com/app/7du9uvjpz6909fq/ios-income,n.a.
浪漫餐厅 / Gossip Harbor,2025-09,6729776,n.a.,n.a.,51954047,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,7.7200261940367705,0.5923514583069275,0.5969342626536874,1.0077366304792406,n.a.,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/yedipu8p7819ir4/googleplay-downloads | https://app.diandian.com/app/yedipu8p7819ir4/googleplay-income,n.a.
浪漫餐厅 / Gossip Harbor,2025-10,5895817,n.a.,n.a.,56897197,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,9.650434706504628,0.5189468115819567,0.6537293685370957,1.2597232586211835,n.a.,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/yedipu8p7819ir4/googleplay-downloads | https://app.diandian.com/app/yedipu8p7819ir4/googleplay-income,n.a.
浪漫餐厅 / Gossip Harbor,2025-11,4959252,n.a.,n.a.,56440303,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,11.380809646293432,0.43651083695973636,0.6484798124630349,1.4855984263292197,0.6330478145512727,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/yedipu8p7819ir4/googleplay-downloads | https://app.diandian.com/app/yedipu8p7819ir4/googleplay-income,n.a.
浪漫餐厅 / Gossip Harbor,2025-12,4293609,n.a.,n.a.,62281434,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,14.505613808802805,0.377921278887997,0.7155924134611553,1.8934959565302292,0.6726005314870953,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/yedipu8p7819ir4/googleplay-downloads | https://app.diandian.com/app/yedipu8p7819ir4/googleplay-income,n.a.
浪漫餐厅 / Gossip Harbor,2026-01,8876700,n.a.,n.a.,65623961,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,7.392833034798968,0.7813226160801048,0.7539969075354098,0.9650263438145589,0.7060230444865334,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/yedipu8p7819ir4/googleplay-downloads | https://app.diandian.com/app/yedipu8p7819ir4/googleplay-income,n.a.
浪漫餐厅 / Gossip Harbor,2026-02,7279057,n.a.,n.a.,62603111,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,8.600442474897504,0.6406988923627248,0.7192883723689888,1.122662113112834,0.729625897788518,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/yedipu8p7819ir4/googleplay-downloads | https://app.diandian.com/app/yedipu8p7819ir4/googleplay-income,n.a.
浪漫餐厅 / Gossip Harbor,2026-03,7182333,n.a.,n.a.,80195302,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,11.165634063472133,0.6321852951117496,0.9214166408953625,1.4575103976951667,0.7982339735999204,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/yedipu8p7819ir4/googleplay-downloads | https://app.diandian.com/app/yedipu8p7819ir4/googleplay-income,n.a.
浪漫餐厅 / Gossip Harbor,2026-04,7745228,n.a.,n.a.,74957230,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,9.677859709229994,0.6817310265185123,0.8612329819198272,1.2633031920492188,0.8339793317280595,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/yedipu8p7819ir4/googleplay-downloads | https://app.diandian.com/app/yedipu8p7819ir4/googleplay-income,n.a.
浪漫餐厅 / Gossip Harbor,2026-05,7378059,n.a.,n.a.,78474727,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,10.636229257586582,0.6494129980142803,0.9016478215584325,1.3884043348615047,0.8947658147912074,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/yedipu8p7819ir4/googleplay-downloads | https://app.diandian.com/app/yedipu8p7819ir4/googleplay-income,n.a.
浪漫餐厅 / Gossip Harbor,2026-06,7042514,n.a.,n.a.,73363592,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,10.417244750951152,0.6198784978945737,0.8429226253759589,1.3598191068716816,0.8686011429514061,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/yedipu8p7819ir4/googleplay-downloads | https://app.diandian.com/app/yedipu8p7819ir4/googleplay-income,n.a.
浪漫餐厅 / Gossip Harbor,2026-07,11361120,n.a.,n.a.,79320715,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,6.981768962919149,1,0.9113679348538196,0.9113679348538196,0.8853127939294035,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/yedipu8p7819ir4/googleplay-downloads | https://app.diandian.com/app/yedipu8p7819ir4/googleplay-income,n.a.
浪漫餐厅 / Gossip Harbor,2026-08,9528861,n.a.,n.a.,87034788,n.a.,n.a.,n.a.,n.a.,n.a.,4.3,704000,3.98.10,n.a.,n.a.,n.a.,9.133808122502783,0.8387254953736956,1,1.19228520596533,0.9180968534099262,Diandian product collection,Diandian product collection,verified_visible_table;verified_visible_table;same_scope,https://app.diandian.com/app/yedipu8p7819ir4/googleplay-downloads | https://app.diandian.com/app/yedipu8p7819ir4/googleplay-income,n.a.
